 36353) ev: 120320_180254; st:  39;2012  80 18  2 54.9 16.60  -98.39  15.4   0.20E+21 13.2   0.10E+21 0.679 -0.564 -0.115 1.740 -0.659 0.242 296 10  95 111 80  89
 36357) ev: 120321_221511; st:  39;2012  81 22 15 11.5  -6.26 145.96 127.1   0.10E+20  4.9   0.10E+20 -0.656 0.889 -0.233 -0.395 -0.109 -0.538 322 43  -43  86 62 -125
 36358) ev: 120322_002133; st:  39;2012  82  0 21 33.2  3.43 125.89  66.7   0.27E+18  1.5   0.10E+18 2.410 -0.509 -1.900 0.506 1.200 -0.906 208 31  93  25 59  88
 36376) ev: 120325_010538; st:  39;2012  85  1  5 38.9 -54.66 -135.68  15.0   0.50E+18  1.8   0.10E+18 -0.425 3.630 -3.200 0.555 0.626 3.550 112 81   2  22 88 171
 36384) ev: 120325_223720; st:  39;2012  85 22 37 20.9 -35.31  -72.41  33.8   0.60E+20  8.8   0.10E+20 2.920 -0.038 -2.880 0.415 -5.190 -0.474  20 16 112 177 76  84
 36386) ev: 120326_103535; st:  39;2012  86 10 35 35.2 39.15  42.20  19.5   0.76E+17  1.0   0.10E+18 0.741 -0.749 0.009 -0.016 -0.040 -0.156  82 44  94 256 46  86
 36387) ev: 120326_165811; st:  39;2012  86 16 58 11.8 -30.10  60.56  12.0   0.34E+18  1.6   0.10E+18 -0.532 0.211 0.321 0.190 0.305 3.340  90 85   2 359 88 175
 36390) ev: 120326_181256; st:  39;2012  86 18 12 56.5 10.29 -104.19  12.0   0.13E+19  2.5   0.10E+19 -0.037 -0.475 0.511 -0.043 0.019 1.180 169 88 -179  79 89   -2
 36393) ev: 120327_110048; st:  39;2012  87 11  0 48.2 39.76 142.22  13.8   0.13E+19  2.5   0.10E+19 0.845 -0.655 -0.190 -0.659 -0.189 0.862 158 44 140 278 64  53
 36420) ev: 120401_140427; st:  39;2012  92 14  4 27.2 37.10 141.23  52.1   0.53E+18  1.8   0.10E+18 4.210 -0.689 -3.520 1.070 3.070 -1.560 207 26  95  21 64  87
 36421) ev: 120401_214404; st:  39;2012  92 21 44  4.1  -4.61 153.55  96.0   0.61E+18  1.9   0.10E+18 5.380 -1.790 -3.590 -1.630 1.830 3.020 146 33  94 321 57  88
 36424) ev: 120402_173645; st:  39;2012  93 17 36 45.9 16.58  -98.35  12.0   0.15E+19  2.6   0.10E+19 -1.310 1.400 -0.092 0.684 -0.062 0.015  86 32  -95 272 58  -87
 36432) ev: 120403_234221; st:  39;2012  94 23 42 21.3  -5.66 133.80  12.0   0.17E+18  1.3   0.10E+18 -1.260 0.365 0.890 0.476 0.710 1.090  43 30  -83 215 60  -94
 36438) ev: 120406_161600; st:  39;2012  97 16 16  0.7  -4.68 153.55  96.8   0.19E+19  2.8   0.10E+19 1.660 -0.535 -1.130 -0.558 0.646 0.960 146 32  94 321 58  88
 36439) ev: 120406_192417; st:  39;2012  97 19 24 17.9  -3.56 100.06  22.6   0.21E+18  1.3   0.10E+18 1.330 -0.579 -0.755 1.100 -1.230 0.540 320 19  92 139 71  89
 36446) ev: 120408_214331; st:  39;2012  99 21 43 31.5 23.89 122.20  33.4   0.18E+18  1.3   0.10E+18 1.150 -1.380 0.230 0.975 0.860 -0.102 290 30 135  61 69  68
 36449) ev: 120410_050912; st:  39;2012 101  5  9 12.8  -0.87  -13.92  20.5   0.81E+18  2.1   0.10E+18 -0.491 3.350 -2.860 0.705 2.060 -7.110 259 76 -172 167 82  -14
 36450) ev: 120410_080839; st:  39;2012 101  8  8 39.5 34.49  82.59  33.4   0.71E+17  0.9   0.10E+18 -0.085 -0.654 0.739 0.010 -0.133 -0.052 223 83   6 133 84 173
 36453) ev: 120411_083931; st:  39;2012 102  8 39 31.4  2.35  92.82  45.6   0.91E+22 47.3   0.10E+23 0.132 -0.619 0.487 -0.175 0.104 -0.695  20 76   5 289 85 166
 36454) ev: 120411_104338; st:  39;2012 102 10 43 38.2  0.90  92.31  54.7   0.29E+22 32.2   0.10E+22 0.553 -1.900 1.350 -0.336 -0.289 -2.360 107 83 -177  17 87   -7
 36455) ev: 120411_224148; st:  39;2012 102 22 41 48.5 43.40 -127.92  19.6   0.12E+19  2.4   0.10E+19 -0.068 -0.642 0.710 -0.564 0.105 -0.787  19 62   -5 111 85 -151
 36456) ev: 120411_225205; st:  39;2012 102 22 52  5.3  2.83  89.55  12.0   0.60E+18  1.9   0.10E+18 1.070 -4.960 3.890 -0.563 -4.240 0.595 132 63 156 234 69  30
